county,date,vaccines_started,vaccines_completed,vaccines_first_additional_dose
Columbiana,2021-02-16,141,230,0
Columbiana,2021-02-17,146,474,0
Columbiana,2021-02-18,129,310,0
Columbiana,2021-02-19,122,171,0
Columbiana,2021-02-20,51,52,0
Columbiana,2021-02-21,25,12,0
Columbiana,2021-02-22,23,289,0
Columbiana,2021-02-23,554,226,0
Columbiana,2021-02-24,680,488,0
Columbiana,2021-02-25,231,334,0
Columbiana,2021-02-26,276,566,0
Columbiana,2021-02-27,80,86,0
Columbiana,2021-02-28,68,344,0
Columbiana,2021-03-01,317,184,0
Columbiana,2021-03-02,351,264,0
Columbiana,2021-03-03,734,416,0
Columbiana,2021-03-04,227,665,0
Columbiana,2021-03-05,502,1019,0
Columbiana,2021-03-06,342,283,0
Columbiana,2021-03-07,179,134,0
Columbiana,2021-03-08,368,173,0
Columbiana,2021-03-09,571,487,0
Columbiana,2021-03-10,411,940,0
Columbiana,2021-03-11,651,1050,0
Columbiana,2021-03-12,832,260,0
Columbiana,2021-03-13,317,77,0
Columbiana,2021-03-14,36,14,0
Columbiana,2021-03-15,191,45,0
Columbiana,2021-03-16,613,169,0
Columbiana,2021-03-17,456,242,0
Columbiana,2021-03-18,623,311,0
Columbiana,2021-03-19,834,134,0
Columbiana,2021-03-20,215,37,0
Columbiana,2021-03-21,106,22,0
Columbiana,2021-03-22,226,58,0
Columbiana,2021-03-23,306,506,0
Columbiana,2021-03-24,401,867,0
Columbiana,2021-03-25,645,403,0
Columbiana,2021-03-26,803,340,0
Columbiana,2021-03-27,127,63,0
Columbiana,2021-03-28,79,22,0
Columbiana,2021-03-29,131,310,0
Columbiana,2021-03-30,449,297,0
Columbiana,2021-03-31,523,901,0
Columbiana,2021-04-01,533,432,0
Columbiana,2021-04-02,490,286,0
Columbiana,2021-04-03,176,177,0
Columbiana,2021-04-04,15,29,0
Columbiana,2021-04-05,185,310,0
Columbiana,2021-04-06,380,536,0
Columbiana,2021-04-07,433,530,0
Columbiana,2021-04-08,445,454,0
Columbiana,2021-04-09,286,935,0
Columbiana,2021-04-10,283,453,0
Columbiana,2021-04-11,24,28,0
Columbiana,2021-04-12,149,293,0
Columbiana,2021-04-13,237,468,0
Columbiana,2021-04-14,194,527,0
Columbiana,2021-04-15,180,436,0
Columbiana,2021-04-16,231,849,0
Columbiana,2021-04-17,81,117,0
Columbiana,2021-04-18,15,30,0
Columbiana,2021-04-19,43,276,0
Columbiana,2021-04-20,222,206,0
Columbiana,2021-04-21,123,381,0
Columbiana,2021-04-22,142,465,0
Columbiana,2021-04-23,179,713,0
Columbiana,2021-04-24,139,78,0
Columbiana,2021-04-25,21,15,0
Columbiana,2021-04-26,82,90,0
Columbiana,2021-04-27,123,296,0
Columbiana,2021-04-28,158,501,0
Columbiana,2021-04-29,110,400,0
Columbiana,2021-04-30,166,435,0
Columbiana,2021-05-01,84,64,0
Columbiana,2021-05-02,14,10,0
Columbiana,2021-05-03,69,143,0
Columbiana,2021-05-04,119,251,0
Columbiana,2021-05-05,151,345,0
Columbiana,2021-05-06,177,332,0
Columbiana,2021-05-07,141,223,0
Columbiana,2021-05-08,90,77,0
Columbiana,2021-05-09,12,8,0
Columbiana,2021-05-10,40,106,0
Columbiana,2021-05-11,132,221,0
Columbiana,2021-05-12,114,212,0
Columbiana,2021-05-13,143,188,0
Columbiana,2021-05-14,248,253,0
Columbiana,2021-05-15,163,74,0
Columbiana,2021-05-16,41,20,0
Columbiana,2021-05-17,98,57,0
Columbiana,2021-05-18,214,199,0
Columbiana,2021-05-19,183,181,0
Columbiana,2021-05-20,153,117,0
Columbiana,2021-05-21,251,280,0
Columbiana,2021-05-22,94,76,0
Columbiana,2021-05-23,48,25,0
Columbiana,2021-05-24,79,95,0
Columbiana,2021-05-25,117,130,0
Columbiana,2021-05-26,101,108,0
Columbiana,2021-05-27,80,179,0
Columbiana,2021-05-28,117,158,0
Columbiana,2021-05-29,84,59,0
Columbiana,2021-05-30,21,25,0
Columbiana,2021-05-31,11,13,0
Columbiana,2021-06-01,80,124,0
Columbiana,2021-06-02,89,147,0
Columbiana,2021-06-03,92,164,0
Columbiana,2021-06-04,114,199,0
Columbiana,2021-06-05,53,93,0
Columbiana,2021-06-06,10,32,0
Columbiana,2021-06-07,47,71,0
Columbiana,2021-06-08,64,165,0
Columbiana,2021-06-09,81,119,0
Columbiana,2021-06-10,73,166,0
Columbiana,2021-06-11,53,257,0
Columbiana,2021-06-12,47,115,0
Columbiana,2021-06-13,12,35,0
Columbiana,2021-06-14,23,63,0
Columbiana,2021-06-15,43,145,0
Columbiana,2021-06-16,56,154,0
Columbiana,2021-06-17,42,112,0
Columbiana,2021-06-18,52,92,0
Columbiana,2021-06-19,35,72,0
Columbiana,2021-06-20,8,22,0
Columbiana,2021-06-21,37,38,0
Columbiana,2021-06-22,43,106,0
Columbiana,2021-06-23,44,84,0
Columbiana,2021-06-24,29,63,0
Columbiana,2021-06-25,42,94,0
Columbiana,2021-06-26,29,52,0
Columbiana,2021-06-27,5,13,0
Columbiana,2021-06-28,21,35,0
Columbiana,2021-06-29,32,92,0
Columbiana,2021-06-30,29,55,0
Columbiana,2021-07-01,29,56,0
Columbiana,2021-07-02,44,56,0
Columbiana,2021-07-03,19,32,0
Columbiana,2021-07-04,2,4,0
Columbiana,2021-07-05,17,35,0
Columbiana,2021-07-06,29,57,0
Columbiana,2021-07-07,37,69,0
Columbiana,2021-07-08,32,34,0
Columbiana,2021-07-09,24,29,0
Columbiana,2021-07-10,23,41,0
Columbiana,2021-07-11,12,8,0
Columbiana,2021-07-12,27,22,0
Columbiana,2021-07-13,49,44,0
Columbiana,2021-07-14,34,38,0
Columbiana,2021-07-15,55,31,0
Columbiana,2021-07-16,47,50,0
Columbiana,2021-07-17,17,20,0
Columbiana,2021-07-18,21,5,0
Columbiana,2021-07-19,35,22,0
Columbiana,2021-07-20,63,44,0
Columbiana,2021-07-21,38,28,0
Columbiana,2021-07-22,49,37,0
Columbiana,2021-07-23,88,48,0
Columbiana,2021-07-24,39,18,0
Columbiana,2021-07-25,11,6,0
Columbiana,2021-07-26,62,24,0
Columbiana,2021-07-27,66,35,0
Columbiana,2021-07-28,51,35,0
Columbiana,2021-07-29,64,22,0
Columbiana,2021-07-30,88,51,0
Columbiana,2021-07-31,47,30,0
Columbiana,2021-08-01,27,8,0
Columbiana,2021-08-02,65,23,0
Columbiana,2021-08-03,115,38,0
Columbiana,2021-08-04,98,39,0
Columbiana,2021-08-05,78,33,0
Columbiana,2021-08-06,128,45,0
Columbiana,2021-08-07,66,17,0
Columbiana,2021-08-08,27,12,0
Columbiana,2021-08-09,82,47,0
Columbiana,2021-08-10,78,40,0
Columbiana,2021-08-11,78,35,0
Columbiana,2021-08-12,69,60,0
Columbiana,2021-08-13,72,60,2
Columbiana,2021-08-14,54,31,5
Columbiana,2021-08-15,32,14,2
Columbiana,2021-08-16,67,61,12
Columbiana,2021-08-17,78,64,12
Columbiana,2021-08-18,80,53,14
Columbiana,2021-08-19,86,52,11
Columbiana,2021-08-20,111,86,18
Columbiana,2021-08-21,44,48,9
Columbiana,2021-08-22,30,22,1
Columbiana,2021-08-23,66,68,10
Columbiana,2021-08-24,87,79,15
Columbiana,2021-08-25,78,63,11
Columbiana,2021-08-26,79,60,11
Columbiana,2021-08-27,106,72,12
Columbiana,2021-08-28,76,71,8
Columbiana,2021-08-29,44,29,4
Columbiana,2021-08-30,81,83,4
Columbiana,2021-08-31,71,59,2
Columbiana,2021-09-01,48,71,14
Columbiana,2021-09-02,61,51,7
Columbiana,2021-09-03,65,92,5
Columbiana,2021-09-04,49,53,1
Columbiana,2021-09-05,30,36,1
Columbiana,2021-09-06,24,24,1
Columbiana,2021-09-07,40,76,6
Columbiana,2021-09-08,46,90,15
Columbiana,2021-09-09,80,79,2
Columbiana,2021-09-10,105,88,8
Columbiana,2021-09-11,58,64,2
Columbiana,2021-09-12,33,33,3
Columbiana,2021-09-13,75,68,4
Columbiana,2021-09-14,73,77,3
Columbiana,2021-09-15,73,92,16
Columbiana,2021-09-16,67,91,4
Columbiana,2021-09-17,99,114,1
Columbiana,2021-09-18,47,60,7
Columbiana,2021-09-19,29,43,2
Columbiana,2021-09-20,60,73,7
Columbiana,2021-09-21,54,51,5
Columbiana,2021-09-22,47,51,14
Columbiana,2021-09-23,58,52,7
Columbiana,2021-09-24,53,77,21
Columbiana,2021-09-25,32,57,40
Columbiana,2021-09-26,32,25,27
Columbiana,2021-09-27,37,43,54
Columbiana,2021-09-28,58,54,70
Columbiana,2021-09-29,37,43,91
Columbiana,2021-09-30,43,56,64
Columbiana,2021-10-01,62,81,75
Columbiana,2021-10-02,21,52,27
Columbiana,2021-10-03,26,30,18
Columbiana,2021-10-04,43,47,58
Columbiana,2021-10-05,49,58,80
Columbiana,2021-10-06,43,55,59
Columbiana,2021-10-07,63,66,85
Columbiana,2021-10-08,56,77,60
Columbiana,2021-10-09,25,46,37
Columbiana,2021-10-10,13,32,14
Columbiana,2021-10-11,43,65,31
Columbiana,2021-10-12,42,46,73
Columbiana,2021-10-13,24,35,81
Columbiana,2021-10-14,39,46,60
Columbiana,2021-10-15,59,66,60
Columbiana,2021-10-16,25,46,21
Columbiana,2021-10-17,16,21,21
Columbiana,2021-10-18,32,46,44
Columbiana,2021-10-19,39,51,96
Columbiana,2021-10-20,28,34,84
Columbiana,2021-10-21,25,37,64
Columbiana,2021-10-22,53,47,203
Columbiana,2021-10-23,27,29,158
Columbiana,2021-10-24,22,22,79
Columbiana,2021-10-25,51,32,307
Columbiana,2021-10-26,47,41,437
Columbiana,2021-10-27,65,41,417
Columbiana,2021-10-28,49,36,370
Columbiana,2021-10-29,60,64,358
Columbiana,2021-10-30,25,25,227
Columbiana,2021-10-31,8,6,70
Columbiana,2021-11-01,34,40,342
Columbiana,2021-11-02,47,33,431
Columbiana,2021-11-03,32,30,643
Columbiana,2021-11-04,38,46,371
Columbiana,2021-11-05,57,63,388
Columbiana,2021-11-06,46,29,154
Columbiana,2021-11-07,34,14,62
Columbiana,2021-11-08,52,47,465
Columbiana,2021-11-09,73,39,408
Columbiana,2021-11-10,60,27,586
Columbiana,2021-11-11,53,27,214
Columbiana,2021-11-12,91,51,358
Columbiana,2021-11-13,45,29,109
Columbiana,2021-11-14,33,15,56
Columbiana,2021-11-15,50,34,291
Columbiana,2021-11-16,93,31,430
Columbiana,2021-11-17,53,32,495
Columbiana,2021-11-18,49,39,337
Columbiana,2021-11-19,82,49,313
Columbiana,2021-11-20,45,25,124
Columbiana,2021-11-21,28,14,94
Columbiana,2021-11-22,73,26,282
Columbiana,2021-11-23,90,36,345
Columbiana,2021-11-24,70,20,195
Columbiana,2021-11-25,2,1,3
Columbiana,2021-11-26,59,35,158
Columbiana,2021-11-27,38,36,144
Columbiana,2021-11-28,32,29,75
Columbiana,2021-11-29,53,41,213
Columbiana,2021-11-30,68,53,387
Columbiana,2021-12-01,88,51,430
Columbiana,2021-12-02,77,65,313
Columbiana,2021-12-03,72,67,381
Columbiana,2021-12-04,33,28,225
Columbiana,2021-12-05,23,28,91
Columbiana,2021-12-06,43,39,198
Columbiana,2021-12-07,39,36,267
Columbiana,2021-12-08,72,40,273
Columbiana,2021-12-09,52,25,288
Columbiana,2021-12-10,42,51,319
Columbiana,2021-12-11,31,34,99
Columbiana,2021-12-12,17,22,74
Columbiana,2021-12-13,42,43,190
Columbiana,2021-12-14,37,62,273
Columbiana,2021-12-15,40,57,312
Columbiana,2021-12-16,43,39,220
Columbiana,2021-12-17,53,59,266
Columbiana,2021-12-18,25,25,115
Columbiana,2021-12-19,22,27,78
Columbiana,2021-12-20,61,41,229
Columbiana,2021-12-21,55,40,267
Columbiana,2021-12-22,70,49,282
Columbiana,2021-12-23,57,26,193
Columbiana,2021-12-24,8,4,24
Columbiana,2021-12-25,0,0,0
Columbiana,2021-12-26,21,25,56
Columbiana,2021-12-27,51,36,214
Columbiana,2021-12-28,64,41,211
Columbiana,2021-12-29,89,43,260
Columbiana,2021-12-30,73,50,190
Columbiana,2021-12-31,17,18,68
Columbiana,2022-01-01,10,6,4
Columbiana,2022-01-02,33,31,55
Columbiana,2022-01-03,64,49,155
Columbiana,2022-01-04,49,44,193
Columbiana,2022-01-05,52,39,186
Columbiana,2022-01-06,48,36,130
Columbiana,2022-01-07,68,36,169
Columbiana,2022-01-08,27,26,114
Columbiana,2022-01-09,24,20,42
Columbiana,2022-01-10,48,41,102
Columbiana,2022-01-11,49,34,141
Columbiana,2022-01-12,55,38,149
Columbiana,2022-01-13,28,22,77
Columbiana,2022-01-14,51,38,166
Columbiana,2022-01-15,28,19,78
Columbiana,2022-01-16,10,12,24
Columbiana,2022-01-17,5,12,19
Columbiana,2022-01-18,21,33,46
Columbiana,2022-01-19,18,38,46
Columbiana,2022-01-20,29,38,30
Columbiana,2022-01-21,29,26,85
Columbiana,2022-01-22,29,18,38
Columbiana,2022-01-23,8,13,11
Columbiana,2022-01-24,17,27,44
Columbiana,2022-01-25,21,22,34
Columbiana,2022-01-26,23,47,52
Columbiana,2022-01-27,20,23,30
Columbiana,2022-01-28,16,32,62
Columbiana,2022-01-29,6,14,33
Columbiana,2022-01-30,9,16,7
Columbiana,2022-01-31,5,9,6
Coshocton,2020-12-14,0,0,0
Coshocton,2020-12-15,0,0,0
Coshocton,2020-12-16,5,0,0
Coshocton,2020-12-17,3,0,0
Coshocton,2020-12-18,10,0,0
Coshocton,2020-12-19,0,0,0
Coshocton,2020-12-20,0,0,0
Coshocton,2020-12-21,9,0,0
Coshocton,2020-12-22,5,0,0
Coshocton,2020-12-23,24,0,0
Coshocton,2020-12-24,25,0,0
Coshocton,2020-12-25,1,0,0
Coshocton,2020-12-26,2,0,0
Coshocton,2020-12-27,4,0,0
Coshocton,2020-12-28,27,0,0
Coshocton,2020-12-29,65,0,0
Coshocton,2020-12-30,63,0,0
Coshocton,2020-12-31,59,0,0
Coshocton,2021-01-01,2,0,0
Coshocton,2021-01-02,8,0,0
Coshocton,2021-01-03,2,0,0
Coshocton,2021-01-04,154,2,0
Coshocton,2021-01-05,90,2,0
Coshocton,2021-01-06,41,2,0
Coshocton,2021-01-07,58,5,0
Coshocton,2021-01-08,38,8,0
Coshocton,2021-01-09,1,0,0
Coshocton,2021-01-10,0,0,0
Coshocton,2021-01-11,111,6,0
Coshocton,2021-01-12,15,4,0
Coshocton,2021-01-13,101,6,0
Coshocton,2021-01-14,56,12,0
Coshocton,2021-01-15,67,5,0
Coshocton,2021-01-16,10,0,0
Coshocton,2021-01-17,1,0,0
Coshocton,2021-01-18,3,7,0
Coshocton,2021-01-19,346,6,0
Coshocton,2021-01-20,63,15,0
Coshocton,2021-01-21,546,17,0
Coshocton,2021-01-22,31,16,0
Coshocton,2021-01-23,3,2,0
Coshocton,2021-01-24,0,2,0
Coshocton,2021-01-25,41,73,0
Coshocton,2021-01-26,74,93,0
Coshocton,2021-01-27,111,40,0
Coshocton,2021-01-28,355,83,0
Coshocton,2021-01-29,387,39,0
Coshocton,2021-01-30,11,3,0
Coshocton,2021-01-31,1,0,0
Coshocton,2021-02-01,43,83,0
Coshocton,2021-02-02,28,18,0
Coshocton,2021-02-03,179,39,0
Coshocton,2021-02-04,311,142,0
Coshocton,2021-02-05,69,67,0
Coshocton,2021-02-06,19,5,0
Coshocton,2021-02-07,0,0,0
Coshocton,2021-02-08,8,24,0
Coshocton,2021-02-09,74,10,0
Coshocton,2021-02-10,137,33,0
Coshocton,2021-02-11,299,337,0
Coshocton,2021-02-12,33,30,0
Coshocton,2021-02-13,5,6,0
Coshocton,2021-02-14,2,1,0
Coshocton,2021-02-15,6,37,0
Coshocton,2021-02-16,14,280,0
Coshocton,2021-02-17,33,69,0
Coshocton,2021-02-18,19,332,0
Coshocton,2021-02-19,20,366,0
Coshocton,2021-02-20,175,37,0
Coshocton,2021-02-21,0,3,0
Coshocton,2021-02-22,7,54,0
Coshocton,2021-02-23,29,75,0
Coshocton,2021-02-24,229,201,0
Coshocton,2021-02-25,65,329,0
Coshocton,2021-02-26,639,62,0
Coshocton,2021-02-27,10,8,0
Coshocton,2021-02-28,3,5,0
Coshocton,2021-03-01,13,19,0
Coshocton,2021-03-02,20,256,0
Coshocton,2021-03-03,42,93,0
Coshocton,2021-03-04,522,83,0
Coshocton,2021-03-05,438,60,0
Coshocton,2021-03-06,13,19,0
Coshocton,2021-03-07,9,10,0
Coshocton,2021-03-08,29,38,0
Coshocton,2021-03-09,170,456,0
Coshocton,2021-03-10,120,153,0
Coshocton,2021-03-11,520,245,0
Coshocton,2021-03-12,41,50,0
Coshocton,2021-03-13,20,14,0
Coshocton,2021-03-14,6,8,0
Coshocton,2021-03-15,6,7,0
Coshocton,2021-03-16,185,307,0
Coshocton,2021-03-17,116,13,0
Coshocton,2021-03-18,232,48,0
Coshocton,2021-03-19,74,113,0
Coshocton,2021-03-20,18,22,0
Coshocton,2021-03-21,9,2,0
Coshocton,2021-03-22,16,19,0
Coshocton,2021-03-23,116,351,0
Coshocton,2021-03-24,158,166,0
Coshocton,2021-03-25,282,36,0
Coshocton,2021-03-26,73,621,0
Coshocton,2021-03-27,16,6,0
Coshocton,2021-03-28,4,0,0
Coshocton,2021-03-29,26,50,0
Coshocton,2021-03-30,103,520,0
Coshocton,2021-03-31,73,68,0
Coshocton,2021-04-01,242,45,0
Coshocton,2021-04-02,118,137,0
Coshocton,2021-04-03,13,5,0
Coshocton,2021-04-04,6,1,0
Coshocton,2021-04-05,32,23,0
Coshocton,2021-04-06,63,324,0
Coshocton,2021-04-07,79,111,0
Coshocton,2021-04-08,184,79,0
Coshocton,2021-04-09,78,39,0
Coshocton,2021-04-10,107,28,0
Coshocton,2021-04-11,9,13,0
Coshocton,2021-04-12,21,29,0
Coshocton,2021-04-13,10,231,0
Coshocton,2021-04-14,57,144,0
Coshocton,2021-04-15,57,31,0
Coshocton,2021-04-16,23,16,0
Coshocton,2021-04-17,3,6,0
Coshocton,2021-04-18,3,6,0
Coshocton,2021-04-19,6,23,0
Coshocton,2021-04-20,55,384,0
Coshocton,2021-04-21,72,115,0
Coshocton,2021-04-22,6,36,0
Coshocton,2021-04-23,11,13,0
Coshocton,2021-04-24,6,10,0
Coshocton,2021-04-25,5,9,0
Coshocton,2021-04-26,6,9,0
Coshocton,2021-04-27,68,223,0
Coshocton,2021-04-28,24,34,0
Coshocton,2021-04-29,82,34,0
Coshocton,2021-04-30,58,147,0
Coshocton,2021-05-01,10,11,0
Coshocton,2021-05-02,6,2,0
Coshocton,2021-05-03,13,15,0
Coshocton,2021-05-04,54,132,0
Coshocton,2021-05-05,38,105,0
Coshocton,2021-05-06,17,20,0
Coshocton,2021-05-07,63,34,0
Coshocton,2021-05-08,35,84,0
Coshocton,2021-05-09,4,6,0
Coshocton,2021-05-10,9,7,0
Coshocton,2021-05-11,11,21,0
Coshocton,2021-05-12,28,44,0
Coshocton,2021-05-13,49,62,0
Coshocton,2021-05-14,29,26,0
Coshocton,2021-05-15,31,11,0
Coshocton,2021-05-16,14,3,0
Coshocton,2021-05-17,36,18,0
Coshocton,2021-05-18,51,27,0
Coshocton,2021-05-19,68,71,0
Coshocton,2021-05-20,47,100,0
Coshocton,2021-05-21,41,17,0
Coshocton,2021-05-22,30,23,0
Coshocton,2021-05-23,9,4,0
Coshocton,2021-05-24,18,15,0
Coshocton,2021-05-25,27,19,0
Coshocton,2021-05-26,27,32,0
Coshocton,2021-05-27,23,86,0
Coshocton,2021-05-28,28,56,0
Coshocton,2021-05-29,9,11,0
Coshocton,2021-05-30,6,6,0
Coshocton,2021-05-31,9,9,0
Coshocton,2021-06-01,25,24,0
Coshocton,2021-06-02,45,51,0
Coshocton,2021-06-03,35,29,0
Coshocton,2021-06-04,39,46,0
Coshocton,2021-06-05,15,66,0
Coshocton,2021-06-06,10,17,0
Coshocton,2021-06-07,23,26,0
Coshocton,2021-06-08,17,33,0
Coshocton,2021-06-09,27,47,0
Coshocton,2021-06-10,23,25,0
Coshocton,2021-06-11,32,75,0
Coshocton,2021-06-12,8,25,0
Coshocton,2021-06-13,5,4,0
Coshocton,2021-06-14,9,16,0
Coshocton,2021-06-15,9,20,0
Coshocton,2021-06-16,27,52,0
Coshocton,2021-06-17,6,21,0
Coshocton,2021-06-18,20,24,0
Coshocton,2021-06-19,2,6,0
Coshocton,2021-06-20,3,6,0
Coshocton,2021-06-21,12,13,0
Coshocton,2021-06-22,14,19,0
Coshocton,2021-06-23,13,15,0
Coshocton,2021-06-24,14,22,0
Coshocton,2021-06-25,13,38,0
Coshocton,2021-06-26,5,7,0
Coshocton,2021-06-27,3,7,0
Coshocton,2021-06-28,9,11,0
Coshocton,2021-06-29,9,26,0
Coshocton,2021-06-30,23,28,0
Coshocton,2021-07-01,11,21,0
Coshocton,2021-07-02,16,12,0
Coshocton,2021-07-03,5,6,0
Coshocton,2021-07-04,0,2,0
Coshocton,2021-07-05,6,12,0
Coshocton,2021-07-06,15,9,0
Coshocton,2021-07-07,15,27,0
Coshocton,2021-07-08,12,12,0
Coshocton,2021-07-09,13,16,0
Coshocton,2021-07-10,11,5,0
Coshocton,2021-07-11,0,0,0
Coshocton,2021-07-12,15,14,0
Coshocton,2021-07-13,15,6,0
Coshocton,2021-07-14,12,20,0
Coshocton,2021-07-15,10,16,0
Coshocton,2021-07-16,13,10,0
Coshocton,2021-07-17,4,2,0
Coshocton,2021-07-18,7,0,0
Coshocton,2021-07-19,21,10,0
Coshocton,2021-07-20,17,10,0
Coshocton,2021-07-21,13,20,0
Coshocton,2021-07-22,39,7,0
Coshocton,2021-07-23,20,22,0
Coshocton,2021-07-24,5,4,0
Coshocton,2021-07-25,10,6,0
Coshocton,2021-07-26,18,7,0
Coshocton,2021-07-27,14,11,0
Coshocton,2021-07-28,31,11,0
Coshocton,2021-07-29,23,14,0
Coshocton,2021-07-30,30,24,0
Coshocton,2021-07-31,17,4,0
Coshocton,2021-08-01,16,8,0
Coshocton,2021-08-02,16,16,0
Coshocton,2021-08-03,16,10,0
Coshocton,2021-08-04,31,24,0
Coshocton,2021-08-05,27,19,0
Coshocton,2021-08-06,35,21,0
Coshocton,2021-08-07,19,12,0
Coshocton,2021-08-08,15,13,0
Coshocton,2021-08-09,15,12,0
Coshocton,2021-08-10,23,11,0
Coshocton,2021-08-11,26,13,0
Coshocton,2021-08-12,23,18,0
Coshocton,2021-08-13,33,13,0
Coshocton,2021-08-14,10,10,3
Coshocton,2021-08-15,9,4,1
Coshocton,2021-08-16,25,12,2
Coshocton,2021-08-17,19,12,0
Coshocton,2021-08-18,21,25,8
Coshocton,2021-08-19,23,26,3
Coshocton,2021-08-20,27,34,3
Coshocton,2021-08-21,13,8,2
Coshocton,2021-08-22,2,7,0
Coshocton,2021-08-23,30,20,0
Coshocton,2021-08-24,15,10,0
Coshocton,2021-08-25,28,17,10
Coshocton,2021-08-26,18,15,3
Coshocton,2021-08-27,31,19,4
Coshocton,2021-08-28,13,9,1
Coshocton,2021-08-29,6,3,0
Coshocton,2021-08-30,16,14,1
Coshocton,2021-08-31,21,14,1
Coshocton,2021-09-01,29,28,3
Coshocton,2021-09-02,18,16,2
Coshocton,2021-09-03,22,22,3
Coshocton,2021-09-04,23,6,2
Coshocton,2021-09-05,10,7,0
Coshocton,2021-09-06,6,5,0
Coshocton,2021-09-07,34,20,3
Coshocton,2021-09-08,21,24,3
Coshocton,2021-09-09,30,14,3
Coshocton,2021-09-10,42,35,2
Coshocton,2021-09-11,15,8,1
Coshocton,2021-09-12,13,7,1
Coshocton,2021-09-13,26,15,0
Coshocton,2021-09-14,22,28,3
Coshocton,2021-09-15,27,23,4
Coshocton,2021-09-16,23,19,1
Coshocton,2021-09-17,51,31,2
Coshocton,2021-09-18,10,11,0
Coshocton,2021-09-19,11,9,0
Coshocton,2021-09-20,22,26,6
Coshocton,2021-09-21,18,18,4
Coshocton,2021-09-22,26,16,7
Coshocton,2021-09-23,12,16,3
Coshocton,2021-09-24,28,25,14
Coshocton,2021-09-25,11,20,7
Coshocton,2021-09-26,8,8,9
Coshocton,2021-09-27,12,18,33
Coshocton,2021-09-28,15,17,24
Coshocton,2021-09-29,21,26,34
Coshocton,2021-09-30,9,14,54
Coshocton,2021-10-01,19,37,42
Coshocton,2021-10-02,5,12,9
Coshocton,2021-10-03,8,6,7
Coshocton,2021-10-04,15,17,23
Coshocton,2021-10-05,13,16,18
Coshocton,2021-10-06,17,27,39
Coshocton,2021-10-07,16,19,25
Coshocton,2021-10-08,14,33,30
Coshocton,2021-10-09,7,14,2
Coshocton,2021-10-10,5,12,1
Coshocton,2021-10-11,10,24,26
Coshocton,2021-10-12,10,17,22
Coshocton,2021-10-13,14,24,27
Coshocton,2021-10-14,14,19,30
Coshocton,2021-10-15,18,30,24
Coshocton,2021-10-16,3,11,3
Coshocton,2021-10-17,3,8,6
Coshocton,2021-10-18,12,16,25
Coshocton,2021-10-19,13,16,11
Coshocton,2021-10-20,13,17,22
Coshocton,2021-10-21,7,15,16
Coshocton,2021-10-22,10,23,68
Coshocton,2021-10-23,8,11,56
Coshocton,2021-10-24,1,6,33
Coshocton,2021-10-25,11,10,125
Coshocton,2021-10-26,10,11,130
Coshocton,2021-10-27,18,12,172
Coshocton,2021-10-28,6,11,138
Coshocton,2021-10-29,21,20,167
Coshocton,2021-10-30,1,4,49
Coshocton,2021-10-31,8,2,25
Coshocton,2021-11-01,18,12,168
Coshocton,2021-11-02,14,9,100
Coshocton,2021-11-03,14,10,150
Coshocton,2021-11-04,9,12,93
Coshocton,2021-11-05,21,15,150
Coshocton,2021-11-06,18,7,45
Coshocton,2021-11-07,5,8,19
Coshocton,2021-11-08,10,8,72
Coshocton,2021-11-09,11,9,68
Coshocton,2021-11-10,21,13,102
Coshocton,2021-11-11,21,7,92
Coshocton,2021-11-12,40,32,170
Coshocton,2021-11-13,10,6,27
Coshocton,2021-11-14,4,6,15
Coshocton,2021-11-15,15,20,99
Coshocton,2021-11-16,15,6,58
Coshocton,2021-11-17,32,32,105
Coshocton,2021-11-18,16,6,80
Coshocton,2021-11-19,30,21,151
Coshocton,2021-11-20,14,2,27
Coshocton,2021-11-21,1,5,22
Coshocton,2021-11-22,14,8,106
Coshocton,2021-11-23,16,12,45
Coshocton,2021-11-24,21,6,67
Coshocton,2021-11-25,0,0,0
Coshocton,2021-11-26,15,9,51
Coshocton,2021-11-27,10,4,31
Coshocton,2021-11-28,5,4,16
Coshocton,2021-11-29,23,18,92
Coshocton,2021-11-30,19,22,101
Coshocton,2021-12-01,33,23,126
Coshocton,2021-12-02,22,24,115
Coshocton,2021-12-03,27,35,166
Coshocton,2021-12-04,13,14,35
Coshocton,2021-12-05,6,4,10
Coshocton,2021-12-06,23,9,95
Coshocton,2021-12-07,12,12,63
Coshocton,2021-12-08,8,17,88
Coshocton,2021-12-09,12,26,73
Coshocton,2021-12-10,15,20,147
Coshocton,2021-12-11,4,6,29
Coshocton,2021-12-12,5,1,16
Coshocton,2021-12-13,11,12,81
Coshocton,2021-12-14,9,5,66
Coshocton,2021-12-15,11,17,107
Coshocton,2021-12-16,14,17,70
Coshocton,2021-12-17,22,19,123
Coshocton,2021-12-18,11,8,27
Coshocton,2021-12-19,3,2,16
Coshocton,2021-12-20,27,24,93
Coshocton,2021-12-21,15,13,74
Coshocton,2021-12-22,18,20,99
Coshocton,2021-12-23,14,3,83
Coshocton,2021-12-24,3,4,10
Coshocton,2021-12-25,0,0,0
Coshocton,2021-12-26,5,9,10
Coshocton,2021-12-27,20,16,55
Coshocton,2021-12-28,16,11,46
Coshocton,2021-12-29,19,14,77
Coshocton,2021-12-30,19,8,80
Coshocton,2021-12-31,6,8,13
Coshocton,2022-01-01,2,1,3
Coshocton,2022-01-02,4,7,21
