X,Y,FID,NAME,CLASS,ST,STFIPS,PLACEFIPS,CAPITAL,POP_CLASS,POPULATION
-86.74024394,33.48689513,842,Mountain Brook,city,AL,1,151696, ,6,20939
-87.63388128,34.74346098,843,Muscle Shoals,city,AL,1,153016, ,6,13720
-87.576414,33.24017171,844,Northport,city,AL,1,155200, ,6,25231
-85.3770183,32.66239371,845,Opelika,city,AL,1,157048, ,6,29531
-85.83340632,33.61366649,846,Oxford,city,AL,1,157576, ,6,21477
-85.64654914,31.44860281,847,Ozark,city,AL,1,157648, ,6,14799
-86.80811797,33.28502442,848,Pelham,city,AL,1,158848, ,6,23108
-86.28505664,33.58711858,849,Pell City,city,AL,1,158896, ,6,12852
-85.02248108,32.45566482,850,Phenix City,city,AL,1,159472, ,6,37325
-86.46003076,32.46011028,851,Prattville,city,AL,1,162328, ,6,34942
-88.0815639,30.73547891,852,Prichard,city,AL,1,162496, ,6,21548
-85.8537326,33.71190814,853,Saks,Census Designated Place,AL,1,167608, ,6,10455
-88.07249265,30.80792827,854,Saraland,city,AL,1,168160, ,6,14125
-86.09105291,34.68472742,855,Scottsboro,city,AL,1,168736, ,6,14716
-87.03358696,32.41659573,856,Selma,city,AL,1,169120, ,6,19691
-86.26367097,33.17195359,857,Sylacauga,city,AL,1,174352, ,6,12659
-86.09768858,33.43287325,858,Talladega,city,AL,1,174592, ,6,15471
-88.17000975,30.58847111,859,Tillmans Corner,Census Designated Place,AL,1,176320, ,6,17684
-85.96518334,31.80192623,860,Troy,city,AL,1,176920, ,6,17483
-86.60603635,33.62425486,861,Trussville,city,AL,1,176944, ,6,21098
-87.56291679,33.20731719,862,Tuscaloosa,city,AL,1,177256, ,7,98301
-86.78408595,33.433188,863,Vestavia Hills,city,AL,1,178552, ,6,36077
-149.8679026,61.21870115,864,Anchorage,municipality,AK,2,203000, ,8,303152
-147.48156,64.82474557,865,Badger,Census Designated Place,AK,2,205000, ,6,20481
-147.8215729,64.86927542,866,College,Census Designated Place,AK,2,216750, ,6,13130
-147.7216875,64.84632578,867,Fairbanks,city,AK,2,224230, ,6,31960
-134.4087478,58.30193978,868,Juneau,city and borough,AK,2,236400,State,6,33384
-149.633443,61.52233362,869,Knik-Fairview,Census Designated Place,AK,2,240645, ,6,15937
-112.1169994,33.85595394,870,Anthem,Census Designated Place,AZ,4,402430, ,6,23729
-111.5577478,33.40095017,871,Apache Junction,city,AZ,4,402830, ,6,39010
-111.6707902,32.75062462,872,Arizona City,Census Designated Place,AZ,4,403530, ,6,11257
-112.3429055,33.43768561,873,Avondale,city,AZ,4,404720, ,7,83644
-112.5865152,33.37003528,874,Buckeye,town,AZ,4,407940, ,7,66501
-114.5861044,35.11411708,875,Bullhead City,city,AZ,4,408220, ,6,41007
-111.8628925,34.57193999,876,Camp Verde,town,AZ,4,409690, ,6,12847
-111.7612355,32.89780588,877,Casa Grande,city,AZ,4,410530, ,7,53403
-111.01117,32.34228797,878,Casas Adobes,Census Designated Place,AZ,4,410670, ,7,68932
-110.9148072,32.29829836,879,Catalina Foothills,Census Designated Place,AZ,4,411230, ,7,52367
-111.863762,33.29481186,880,Chandler,city,AZ,4,412000, ,8,267322
-112.4513837,34.76164398,881,Chino Valley,town,AZ,4,412840, ,6,11897
-111.526921,32.96879725,882,Coolidge,city,AZ,4,415500, ,6,12681
-112.0272955,34.73798116,883,Cottonwood,city,AZ,4,416410, ,6,11354
-109.538486,31.34599906,884,Douglas,city,AZ,4,420050, ,6,16376
-111.0488723,32.14462532,885,Drexel Heights,Census Designated Place,AZ,4,420540, ,6,28413
-112.3271416,33.59050379,886,El Mirage,city,AZ,4,422220, ,6,34651
-111.5546996,32.75337715,887,Eloy,city,AZ,4,422360, ,6,17315
-111.6583948,35.17249661,888,Flagstaff,city,AZ,4,423620, ,7,70696
-111.3835284,33.03124779,889,Florence,town,AZ,4,423760, ,6,27499
-111.0097119,32.29334844,890,Flowing Wells,Census Designated Place,AZ,4,423960, ,6,16881
-114.5857535,35.00429212,891,Fort Mohave,Census Designated Place,AZ,4,424895, ,6,14909
-114.3975298,32.66159184,892,Fortuna Foothills,Census Designated Place,AZ,4,425030, ,6,26565
-111.7397597,33.60719711,893,Fountain Hills,town,AZ,4,425300, ,6,24600
-111.787167,33.33289254,894,Gilbert,town,AZ,4,427400, ,8,254859
-112.1901463,33.53341923,895,Glendale,city,AZ,4,427820, ,8,247440
-112.3637497,33.43910454,896,Goodyear,city,AZ,4,428380, ,7,84317
-110.9963296,31.87956287,897,Green Valley,Census Designated Place,AZ,4,429710, ,6,22746
-114.0537813,35.18942811,898,Kingman,city,AZ,4,437620, ,6,29766
-114.343995,34.47523425,899,Lake Havasu City,city,AZ,4,439370, ,7,55408
-111.2228815,32.4338567,900,Marana,town,AZ,4,444270, ,6,42557
-112.0441482,33.05823491,901,Maricopa,city,AZ,4,444410, ,7,50174
-111.816324,33.42270775,902,Mesa,city,AZ,4,446000, ,8,493089
-114.008214,35.26119176,903,New Kingman-Butler,Census Designated Place,AZ,4,449270, ,6,11868
-112.1405146,33.91532969,904,New River,Census Designated Place,AZ,4,449360, ,6,17247
-110.9336297,31.36247988,905,Nogales,city,AZ,4,449640, ,6,20384
-110.9765815,32.42261049,906,Oro Valley,town,AZ,4,451600, ,6,43585
-111.9426847,33.53262293,907,Paradise Valley,town,AZ,4,452930, ,6,13959
-111.3194487,34.24316021,908,Payson,town,AZ,4,453700, ,6,15636
-112.2391339,33.57568823,909,Peoria,city,AZ,4,454050, ,8,179533
-112.0738681,33.44611431,910,Phoenix,city,AZ,4,455000,State,10,1601381
-112.4659569,34.54316254,911,Prescott,city,AZ,4,457380, ,6,42347
-112.3180939,34.5954303,912,Prescott Valley,town,AZ,4,457450, ,6,42337
-111.635567,33.24026393,913,Queen Creek,town,AZ,4,458150, ,6,39846
-110.9886009,31.49570082,914,Rio Rico,Census Designated Place,AZ,4,460180, ,6,19081
-110.8581182,32.53851282,915,Saddlebrooke,Census Designated Place,AZ,4,461940, ,6,10719
-110.9691375,31.93145215,916,Sahuarita,town,AZ,4,462140, ,6,28657
-114.7790376,32.49003959,917,San Luis,city,AZ,4,463470, ,6,30290
-111.547263,33.18790887,918,San Tan Valley,Census Designated Place,AZ,4,464210, ,7,95602
-111.9162923,33.49338789,919,Scottsdale,city,AZ,4,465000, ,8,239959
-111.7673658,34.86577748,920,Sedona,city,AZ,4,465350, ,6,10448
-110.0382239,34.26673801,921,Show Low,city,AZ,4,466470, ,6,11242
-110.2685223,31.56367102,922,Sierra Vista,city,AZ,4,466820, ,6,45700
-110.2159713,31.45244743,923,Sierra Vista Southeast,Census Designated Place,AZ,4,466845, ,6,15008
-114.6990306,32.60091278,924,Somerton,city,AZ,4,468080, ,6,15299
-112.2819116,33.61648181,925,Sun City,Census Designated Place,AZ,4,470320, ,6,40089
-112.357499,33.66940826,926,Sun City West,Census Designated Place,AZ,4,470355, ,6,25949
-111.8757171,33.21807004,927,Sun Lakes,Census Designated Place,AZ,4,470530, ,6,14870
-112.3665968,33.62270323,928,Surprise,city,AZ,4,471510, ,8,134961
-110.7442506,32.26844405,929,Tanque Verde,Census Designated Place,AZ,4,472000, ,6,17324
-111.9325711,33.42647764,930,Tempe,city,AZ,4,473000, ,8,182149
-110.9694874,32.21968282,931,Tucson,city,AZ,4,477000, ,9,539162
-111.0894742,32.1861553,932,Tucson Estates,Census Designated Place,AZ,4,477035, ,6,12240
-110.7122109,32.04719362,933,Vail,Census Designated Place,AZ,4,478540, ,6,12413
-111.985482,34.71429387,934,Verde Village,Census Designated Place,AZ,4,479830, ,6,11988
-114.6205095,32.69028898,935,Yuma,city,AZ,4,485540, ,7,97138
-93.0718786,34.12446309,936,Arkadelphia,city,AR,5,501870, ,6,10805
-91.62287448,35.76884625,937,Batesville,city,AR,5,504030, ,6,10542
-94.2713884,36.46736609,938,Bella Vista,town,AR,5,504840, ,6,29154
-92.5798795,34.57010932,939,Benton,city,AR,5,505290, ,6,33545
-94.19523029,36.36598799,940,Bentonville,city,AR,5,505320, ,6,44895
-89.8927045,35.92389568,941,Blytheville,city,AR,5,507330, ,6,14771
-92.49038155,34.61421301,942,Bryant,city,AR,5,509460, ,6,19589
-92.02684837,34.97652066,943,Cabot,city,AR,5,510300, ,6,25622
-92.84656612,33.56717782,944,Camden,city,AR,5,510720, ,6,11601
-94.298403,36.35958395,945,Centerton,city,AR,5,512820, ,6,12632
-92.43278275,35.08129075,946,Conway,city,AR,5,515190, ,7,65201
-92.66413144,33.21824088,947,El Dorado,city,AR,5,521070, ,6,18551
-94.16624986,36.07200425,948,Fayetteville,city,AR,5,523290, ,7,85264
-90.78747767,35.0101191,949,Forrest City,city,AR,5,524430, ,6,13930
-94.41901065,35.38412618,950,Fort Smith,city,AR,5,524550, ,7,89383
-93.11967481,36.24365261,951,Harrison,city,AR,5,530460, ,6,13278
-90.60002925,34.52150553,952,Helena-West Helena,city,AR,5,531190, ,6,11325
-93.5893865,33.66289105,953,Hope,city,AR,5,533190, ,5,9750
-93.04878826,34.49200847,954,Hot Springs,city,AR,5,533400, ,6,35648
-93.05506876,34.65909781,955,Hot Springs Village,Census Designated Place,AR,5,533482, ,6,14815
-92.13041965,34.88056623,956,Jacksonville,city,AR,5,534750, ,6,29670
-90.67934824,35.82110616,957,Jonesboro,city,AR,5,535710, ,7,75436
-92.2728866,34.74709491,958,Little Rock,city,AR,5,541000,State,8,204049
-93.22617484,33.27761766,959,Magnolia,city,AR,5,543460, ,6,11372
-92.81580751,34.37146957,960,Malvern,city,AR,5,543610, ,6,10692
-90.2025955,35.20234552,961,Marion,city,AR,5,544180, ,6,12506
-92.3994101,34.85250036,962,Maumelle,city,AR,5,544600, ,6,18525
-92.38456399,36.33441026,963,Mountain Home,city,AR,5,547390, ,6,12436
-92.26791336,34.75826645,964,North Little Rock,city,AR,5,550450, ,7,66048
-90.51489036,36.05612545,965,Paragould,city,AR,5,553390, ,6,28144
-92.01738484,34.21194144,966,Pine Bluff,city,AR,5,555310, ,6,44336
-94.12648272,36.33218514,967,Rogers,city,AR,5,560410, ,7,65149
-93.13844379,35.27613288,968,Russellville,city,AR,5,561670, ,6,29491
-91.73557352,35.24180929,969,Searcy,city,AR,5,563020, ,6,24417
-92.20291095,34.85106585,970,Sherwood,city,AR,5,563800, ,6,31095
-94.53178698,36.18375498,971,Siloam Springs,city,AR,5,564370, ,6,16671
-94.15758567,36.18987147,972,Springdale,city,AR,5,566080, ,7,79771
-93.99606541,33.43647797,973,Texarkana,city,AR,5,568810, ,6,29840
-94.35252303,35.4480192,974,Van Buren,city,AR,5,571480, ,6,22998
-90.18464135,35.14943265,975,West Memphis,city,AR,5,574540, ,6,24990
-117.4383725,34.57919838,976,Adelanto,city,CA,6,600296, ,6,34755
-118.760098,34.15363499,977,Agoura Hills,city,CA,6,600394, ,6,20997
-122.2613513,37.76719761,978,Alameda,city,CA,6,600562, ,7,79009
-122.0307423,37.84997576,979,Alamo,Census Designated Place,CA,6,600618, ,6,15445
-122.3002397,37.88985125,980,Albany,city,CA,6,600674, ,6,19659
-118.1355212,34.0839804,981,Alhambra,city,CA,6,600884, ,7,86498
-117.7289198,33.57922145,982,Aliso Viejo,city,CA,6,600947, ,6,49449
-116.758513,32.84388405,983,Alpine,Census Designated Place,CA,6,601192, ,6,15057
-118.1355556,34.19341669,984,Altadena,Census Designated Place,CA,6,601290, ,6,43725
-121.8239264,37.36940211,985,Alum Rock,Census Designated Place,CA,6,601458, ,6,11593
-122.258354,38.17964954,986,American Canyon,city,CA,6,601640, ,6,21297
-117.9317495,33.82520922,987,Anaheim,city,CA,6,602000, ,8,359456
-122.2961978,40.45092175,988,Anderson,city,CA,6,602042, ,6,10426
-121.3609744,38.71533248,989,Antelope,Census Designated Place,CA,6,602210, ,6,47839
-121.8138561,38.01262114,990,Antioch,city,CA,6,602252, ,8,110664
-117.2102272,34.53284851,991,Apple Valley,town,CA,6,602364, ,7,73355
-118.037301,34.13418246,992,Arcadia,city,CA,6,602462, ,7,58325
-124.0772607,40.87175023,993,Arcata,city,CA,6,602476, ,6,18396
-121.3810325,38.60350587,994,Arden-Arcade,Census Designated Place,CA,6,602553, ,7,96444
-120.5848448,35.12430109,995,Arroyo Grande,city,CA,6,602868, ,6,18197
-118.0806372,33.86759503,996,Artesia,city,CA,6,602896, ,6,17294
-118.830562,35.19436189,997,Arvin,city,CA,6,602924, ,6,20833
-122.1159233,37.6941505,998,Ashland,Census Designated Place,CA,6,602980, ,6,23556
-120.6857234,35.48267991,999,Atascadero,city,CA,6,603064, ,6,30458
-120.5976802,37.35397212,1000,Atwater,city,CA,6,603162, ,6,29860
-121.077051,38.89085281,1001,Auburn,city,CA,6,603204, ,6,13788
-120.1379475,36.01855643,1002,Avenal,city,CA,6,603302, ,6,14073
-118.0026149,34.03808204,1003,Avocado Heights,Census Designated Place,CA,6,603344, ,6,15689
-117.9120632,34.13866781,1004,Azusa,city,CA,6,603386, ,7,51028
-119.019728,35.36628717,1005,Bakersfield,city,CA,6,603526, ,8,381201
-117.9721102,34.08286465,1006,Baldwin Park,city,CA,6,603666, ,7,77789
-116.885562,33.93083848,1007,Banning,city,CA,6,603820, ,6,31319
-117.0254672,34.89276033,1008,Barstow,city,CA,6,604030, ,6,23552
-121.9624153,38.03038299,1009,Bay Point,Census Designated Place,CA,6,604415, ,6,23091
-116.9703822,33.93195992,1010,Beaumont,city,CA,6,604758, ,6,44657
-118.1791545,33.97453116,1011,Bell,city,CA,6,604870, ,6,36102
-118.1270954,33.88804554,1012,Bellflower,city,CA,6,604982, ,7,79760
-118.1550037,33.96634225,1013,Bell Gardens,city,CA,6,604996, ,6,43572
-122.2956244,37.5153701,1014,Belmont,city,CA,6,605108, ,6,27377
-122.1517664,38.07435603,1015,Benicia,city,CA,6,605290, ,6,27810
-122.2749045,37.87256025,1016,Berkeley,city,CA,6,606000, ,8,120238
-118.4021176,34.07856316,1017,Beverly Hills,city,CA,6,606308, ,6,36119
-116.8431351,34.25963947,1018,Big Bear City,Census Designated Place,CA,6,606406, ,6,13344
-117.401465,34.06035642,1019,Bloomington,Census Designated Place,CA,6,607064, ,6,24995
-114.5903463,33.61202053,1020,Blythe,city,CA,6,607218, ,6,20719
-117.0149819,32.67422824,1021,Bonita,Census Designated Place,CA,6,607414, ,6,12946
-116.942197,32.81647675,1022,Bostonia,Census Designated Place,CA,6,607624, ,6,16389
-115.5300699,32.97828011,1023,Brawley,city,CA,6,608058, ,6,26465
-117.8646192,33.92526496,1024,Brea,city,CA,6,608100, ,6,45071
-121.7189696,37.93557451,1025,Brentwood,city,CA,6,608142, ,7,61476
-118.0046353,33.85715942,1026,Buena Park,city,CA,6,608786, ,7,85726
-118.3234238,34.18797485,1027,Burbank,city,CA,6,608954, ,8,108025
-122.367204,37.58596908,1028,Burlingame,city,CA,6,609066, ,6,30479
-118.6689272,34.13751575,1029,Calabasas,city,CA,6,609598, ,6,24790
-115.4943526,32.68493445,1030,Calexico,city,CA,6,609710, ,6,39940
-117.9824443,35.12472376,1031,California City,city,CA,6,609780, ,6,14633
-119.032675,34.22307957,1032,Camarillo,city,CA,6,610046, ,7,68773
-120.9737033,38.66289453,1033,Cameron Park,Census Designated Place,CA,6,610256, ,6,18721
-121.9541885,37.28032526,1034,Campbell,city,CA,6,610345, ,6,42813
-117.3786833,33.22855914,1035,Camp Pendleton South,Census Designated Place,CA,6,610561, ,6,10450
-117.2621001,33.688399,1036,Canyon Lake,city,CA,6,610928, ,6,11017
-117.3240947,33.16349131,1037,Carlsbad,city,CA,6,611194, ,8,114379
-121.322898,38.63355888,1038,Carmichael,Census Designated Place,CA,6,611390, ,7,64271
-119.5122003,34.39631414,1039,Carpinteria,city,CA,6,611446, ,6,13769
-118.249213,33.85153893,1040,Carson,city,CA,6,611530, ,7,95625
-116.9688218,32.76395824,1041,Casa de Oro-Mount Helix,Census Designated Place,CA,6,611691, ,6,19803
-118.6316481,34.48177555,1042,Castaic,Census Designated Place,CA,6,611796, ,6,19837
-122.063481,37.70945467,1043,Castro Valley,Census Designated Place,CA,6,611964, ,7,65600
-116.4668743,33.8022697,1044,Cathedral City,city,CA,6,612048, ,7,53940
-120.9623192,37.59550833,1045,Ceres,city,CA,6,612524, ,6,47884
-118.0486765,33.87063341,1046,Cerritos,city,CA,6,612552, ,7,50293
-122.103767,37.67916581,1047,Cherryland,Census Designated Place,CA,6,612902, ,6,15829
-121.8368786,39.73479369,1048,Chico,city,CA,6,613014, ,7,91236
-117.6862336,34.01540796,1049,Chino,city,CA,6,613210, ,7,87547
-117.7488396,33.99866007,1050,Chino Hills,city,CA,6,613214, ,7,78256
-120.2485163,37.11152165,1051,Chowchilla,city,CA,6,613294, ,6,18793
-117.0692086,32.63796438,1052,Chula Vista,city,CA,6,613392, ,8,269552
-117.89377,34.11498617,1053,Citrus,Census Designated Place,CA,6,613560, ,6,11329
-121.2879873,38.69478129,1054,Citrus Heights,city,CA,6,613588, ,7,87332
-117.7155293,34.12595692,1055,Claremont,city,CA,6,613756, ,6,36765
-121.9300706,37.94032461,1056,Clayton,city,CA,6,613882, ,6,11609
-122.6330781,38.95894437,1057,Clearlake,city,CA,6,613945, ,6,18434
-119.6863674,36.82690948,1058,Clovis,city,CA,6,614218, ,8,108433
-116.1751712,33.67991647,1059,Coachella,city,CA,6,614260, ,6,44340
-120.3548436,36.14574818,1060,Coalinga,city,CA,6,614274, ,6,18216
-117.320827,34.06726513,1061,Colton,city,CA,6,614890, ,7,54496
-118.1393488,33.99106177,1062,Commerce,city,CA,6,614974, ,6,13227
-118.2256351,33.89315255,1063,Compton,city,CA,6,615044, ,7,99976
-122.0012679,37.97215008,1064,Concord,city,CA,6,616000, ,8,128504
-119.5630515,36.09282055,1065,Corcoran,city,CA,6,616224, ,6,22417
-117.564241,33.8623534,1066,Corona,city,CA,6,616350, ,8,159650
-117.1792421,32.6854892,1067,Coronado,city,CA,6,616378, ,6,25955
-117.913453,33.66672209,1068,Costa Mesa,city,CA,6,616532, ,8,118474
-117.5901315,33.62388576,1069,Coto de Caza,Census Designated Place,CA,6,616580, ,6,15859
-117.8819901,34.09026424,1070,Covina,city,CA,6,616742, ,6,49998
-117.2889997,34.24859834,1071,Crestline,Census Designated Place,CA,6,617162, ,6,11178
-118.1830606,33.96310565,1072,Cudahy,city,CA,6,617498, ,6,24658
-118.4090245,34.00926409,1073,Culver City,city,CA,6,617568, ,6,40154
-122.0465202,37.3167839,1074,Cupertino,city,CA,6,617610, ,7,64234
-118.0385832,33.81708215,1075,Cypress,city,CA,6,617750, ,7,51226
-122.4767499,37.67389515,1076,Daly City,city,CA,6,617918, ,8,106620
-117.6963391,33.47364395,1077,Dana Point,city,CA,6,617946, ,6,34901
-122.0070173,37.83236179,1078,Danville,town,CA,6,617988, ,6,44553
-121.73476,38.5496676,1079,Davis,city,CA,6,618100, ,7,69596
-119.2605478,35.76786789,1080,Delano,city,CA,6,618394, ,7,53010
-120.775894,37.43060578,1081,Delhi,Census Designated Place,CA,6,618464, ,6,11413
-116.5020625,33.96356494,1082,Desert Hot Springs,city,CA,6,618996, ,6,28989
-117.816081,33.9991837,1083,Diamond Bar,city,CA,6,619192, ,7,57937
-120.8390685,38.69204602,1084,Diamond Springs,Census Designated Place,CA,6,619220, ,6,11285
-119.3988973,36.5453405,1085,Dinuba,city,CA,6,619318, ,6,23760
-121.59763,37.90345998,1086,Discovery Bay,Census Designated Place,CA,6,619339, ,6,15227
-121.8275442,38.45258129,1087,Dixon,city,CA,6,619402, ,6,19902
-118.1311429,33.93787916,1088,Downey,city,CA,6,619766, ,8,116832
-117.9700695,34.13987092,1089,Duarte,city,CA,6,619990, ,6,22029
-121.896226,37.71614655,1090,Dublin,city,CA,6,620018, ,7,59868
-116.9410428,33.73010842,1091,East Hemet,Census Designated Place,CA,6,620697, ,6,18189
-118.1691464,34.03263639,1092,East Los Angeles,Census Designated Place,CA,6,620802, ,8,130286
-122.1353974,37.46692458,1093,East Palo Alto,city,CA,6,620956, ,6,29622
-118.194938,33.89621169,1094,East Rancho Dominguez,Census Designated Place,CA,6,621034, ,6,15896
-118.0806698,34.11981978,1095,East San Gabriel,Census Designated Place,CA,6,621096, ,6,15595
-117.580269,33.96169999,1096,Eastvale,Census Designated Place,CA,6,621230, ,7,70636
-116.9603842,32.8016984,1097,El Cajon,city,CA,6,621712, ,8,105490
-115.5579346,32.78710163,1098,El Centro,city,CA,6,621782, ,6,44465
-122.3025273,37.9196383,1099,El Cerrito,city,CA,6,621796, ,6,24844
-121.0761444,38.68064265,1100,El Dorado Hills,Census Designated Place,CA,6,621880, ,6,46294
-121.378695,38.41261172,1101,Elk Grove,city,CA,6,622020, ,8,167230
-118.029074,34.07392778,1102,El Monte,city,CA,6,622230, ,8,117798
-120.6812695,35.63289233,1103,El Paso de Robles (Paso Robles),city,CA,6,622300, ,6,31760
-118.4020255,33.91695324,1104,El Segundo,city,CA,6,622412, ,6,17492
-122.3078294,37.97025303,1105,El Sobrante,Census Designated Place,CA,6,622454, ,6,13378
-117.4625377,33.8725351,1106,El Sobrante,Census Designated Place,CA,6,622457, ,6,13494
-122.291008,37.83795549,1107,Emeryville,city,CA,6,622594, ,6,11882
-117.2770417,33.04917194,1108,Encinitas,city,CA,6,622678, ,7,63368
-117.0722588,33.1345251,1109,Escondido,city,CA,6,622804, ,8,153177
-124.1662121,40.78209179,1110,Eureka,city,CA,6,623042, ,6,27953
-119.1450802,36.29507268,1111,Exeter,city,CA,6,623126, ,6,10595
-122.04896,38.24790591,1112,Fairfield,city,CA,6,623182, ,8,115002
-121.2497256,38.65036308,1113,Fair Oaks,Census Designated Place,CA,6,623294, ,6,32072
-122.048175,37.68007357,1114,Fairview,Census Designated Place,CA,6,623350, ,6,10742
-117.2519273,33.3835392,1115,Fallbrook,Census Designated Place,CA,6,623462, ,6,32215
-119.2078249,36.30614103,1116,Farmersville,city,CA,6,623616, ,6,11038
-118.9173994,34.39966458,1117,Fillmore,city,CA,6,624092, ,6,15792
-118.244389,33.96770718,1118,Florence-Graham,Census Designated Place,CA,6,624477, ,7,66426
-121.4041905,38.48323035,1119,Florin,Census Designated Place,CA,6,624498, ,7,50419
-121.1476075,38.67505146,1120,Folsom,city,CA,6,624638, ,7,78880
-117.4318703,34.08779985,1121,Fontana,city,CA,6,624680, ,8,209552
-121.3474795,38.68675272,1122,Foothill Farms,Census Designated Place,CA,6,624722, ,6,35045
-124.1416843,40.58552885,1123,Fortuna,city,CA,6,625296, ,6,12193
-122.2667457,37.53748869,1124,Foster City,city,CA,6,625338, ,6,33286
-117.9513619,33.71050844,1125,Fountain Valley,city,CA,6,625380, ,7,58021
-121.9762183,37.55074474,1126,Fremont,city,CA,6,626000, ,8,231808
-117.1069797,33.59985258,1127,French Valley,Census Designated Place,CA,6,626067, ,6,31254
-119.793795,36.74243607,1128,Fresno,city,CA,6,627000, ,9,525594
-117.9279197,33.88406318,1129,Fullerton,city,CA,6,628000, ,8,144390
-121.304138,38.25460788,1130,Galt,city,CA,6,628112, ,6,25450
-118.3072217,33.89432781,1131,Gardena,city,CA,6,628168, ,7,61064
